"","vaccine","manufacturer","name.age","brandname_tradename","date","year","cost","packaging","cost_type","age"
"20719","Tetanus and Diphtheria Toxoids [3]","Grifols","tdvax.ped","tdvax",2021-09-01,2021,16.546,"10 pack – 1 dose vial","cdc","ped"
"20720","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix.ped","boostrix",2021-09-01,2021,34.067,"10 pack – 1 dose vial","cdc","ped"
"20721","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix.ped","boostrix",2021-09-01,2021,34.067,"10 pack – 1 dose syringe","cdc","ped"
"20722","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel.ped","adacel",2021-09-01,2021,33.16,"10 pack – 1 dose vial","cdc","ped"
"20723","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel.ped","adacel",2021-09-01,2021,33.16,"5 pack – 1 dose syringe","cdc","ped"
"20724","Varicella [5]","Merck","varivax.ped","varivax",2021-09-01,2021,115.77,"10 pack – 1 dose vial","cdc","ped"
"20725","Hepatitis A Adult [5]","Merck","vaqta.adult","vaqta",2021-10-18,2021,71.583,"10 pack – 1 dose syringe","private","adult"
"20726","Hepatitis A Adult [5]","GlaxoSmithKline","havrix.adult","havrix",2021-10-18,2021,73.751,"10 pack – 1 dose syringe","private","adult"
"20727","Hepatitis A-Hepatitis B Adult [3]","GlaxoSmithKline","twinrix.adult","twinrix",2021-10-18,2021,112.354,"10 pack – 1 dose syringe","private","adult"
"20728","Hepatitis B Adult [5]","Dynavax","heplisavb.adult","heplisavb",2021-10-18,2021,126.5,"5 pack – 1 dose syringe","private","adult"
"20729","Hepatitis B Adult [5]","GlaxoSmithKline","engerixb.adult","engerixb",2021-10-18,2021,61.86,"10 pack – 1 dose vial","private","adult"
"20730","Hepatitis B Adult [5]","GlaxoSmithKline","engerixb.adult","engerixb",2021-10-18,2021,61.86,"10 pack – 1 dose syringe","private","adult"
"20731","HPV-Human Papillomavirus 9 Valent [5]","Merck","gardasil9.adult","gardasil9",2021-10-18,2021,239.29,"10 pack – 1 dose syringe","private","adult"
"20732","Measles, Mumps, & Rubella [1]","Merck","mmrii.adult","mmrii",2021-10-18,2021,82.499,"10 pack – 1 dose vial","private","adult"
"20733","Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo.adult","menveo",2021-10-18,2021,140.006,"5 pack – 1 dose vial","private","adult"
"20734","Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Sanofi","menactra.adult","menactra",2021-10-18,2021,134.77,"5 pack – 1 dose vial","private","adult"
"20735","MENB – Meningococcal Group B [5]","Pfizer","trumenba.adult","trumenba",2021-10-18,2021,157.35,"10 pack – 1 dose syringe","private","adult"
"20736","MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero.adult","bexsero",2021-10-18,2021,191.745,"10 pack – 1 dose syringe","private","adult"
"20737","Pneumococcal
13-valent [5]","Pfizer","prevnar13.adult","prevnar13",2021-10-18,2021,211.86,"10 pack – 1 dose syringe","private","adult"
"20738","Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23.adult","pneumovax23",2021-10-18,2021,110.454,"10 pack – 1 dose syringe","private","adult"
"20739","Tetanus and Diphtheria Toxoids [3]","Grifols","tdvax.adult","tdvax",2021-10-18,2021,25.876,"10 pack – 1 dose vial","private","adult"
"20740","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel.adult","adacel",2021-10-18,2021,48.14,"10 pack – 1 dose vial","private","adult"
"20741","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel.adult","adacel",2021-10-18,2021,48.14,"5 pack – 1 dose syringe","private","adult"
"20742","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix.adult","boostrix",2021-10-18,2021,43.561,"10 pack – 1 dose vial","private","adult"
"20743","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix.adult","boostrix",2021-10-18,2021,43.561,"10 pack – 1 dose syringe","private","adult"
"20744","Varicella [5]","Merck","varivax.adult","varivax",2021-10-18,2021,142.474,"10 pack – 1 dose vial","private","adult"
"20745","Zoster Vaccine Recombinant, Adjuvanted","GlaxoSmithKline","shingrix.adult","shingrix",2021-10-18,2021,162.01,"1 pack – 1 dose vial","private","adult"
"20746","Zoster Vaccine Recombinant, Adjuvanted","GlaxoSmithKline","shingrix.adult","shingrix",2021-10-18,2021,162.009,"10 pack – 1 dose vial","private","adult"
"20747","Hepatitis A Adult [5]","Merck","vaqta.adult","vaqta",2021-10-18,2021,36.26,"10 pack – 1 dose syringe","cdc","adult"
"20748","Hepatitis A Adult [5]","GlaxoSmithKline","havrix.adult","havrix",2021-10-18,2021,36.635,"10 pack – 1 dose syringe","cdc","adult"
"20749","Hepatitis A-Hepatitis B Adult [3]","GlaxoSmithKline","twinrix.adult","twinrix",2021-10-18,2021,63.943,"10 pack – 1 dose syringe","cdc","adult"
"20750","Hepatitis B Adult [5]","Dynavax","heplisavb.adult","heplisavb",2021-10-18,2021,74.94,"5 pack – 1 dose syringe","cdc","adult"
"20751","Hepatitis B Adult [5]","GlaxoSmithKline","engerixb.adult","engerixb",2021-10-18,2021,34.009,"10 pack – 1 dose vial","cdc","adult"
"20752","Hepatitis B Adult [5]","GlaxoSmithKline","engerixb.adult","engerixb",2021-10-18,2021,34.009,"10 pack – 1 dose syringe","cdc","adult"
"20753","HPV-Human Papillomavirus 9 Valent [5]","Merck","gardasil9.adult","gardasil9",2021-10-18,2021,159.773,"10 pack – 1 dose syringe","cdc","adult"
"20754","Measles, Mumps, & Rubella [1]","Merck","mmrii.adult","mmrii",2021-10-18,2021,53.929,"10 pack – 1 dose vial","cdc","adult"
"20755","Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo.adult","menveo",2021-10-18,2021,70.974,"5 pack – 1 dose vial","cdc","adult"
"20756","Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Sanofi","menactra.adult","menactra",2021-10-18,2021,80.728,"5 pack – 1 dose vial","cdc","adult"
"20757","MENB – Meningococcal Group B [5]","Pfizer","trumenba.adult","trumenba",2021-10-18,2021,95.47,"10 pack – 1 dose syringe","cdc","adult"
"20758","MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero.adult","bexsero",2021-10-18,2021,111.398,"10 pack – 1 dose syringe","cdc","adult"
"20759","Pneumococcal
13-valent [5]","Pfizer","prevnar13.adult","prevnar13",2021-10-18,2021,137.22,"10 pack – 1 dose syringe","cdc","adult"
"20760","Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23.adult","pneumovax23",2021-10-18,2021,74.503,"10 pack – 1 dose syringe","cdc","adult"
"20761","Tetanus and Diphtheria Toxoids [3]","Grifols","tdvax.adult","tdvax",2021-10-18,2021,16.471,"10 pack – 1 dose vial","cdc","adult"
"20762","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel.adult","adacel",2021-10-18,2021,26.652,"10 pack – 1 dose vial","cdc","adult"
"20763","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi","adacel.adult","adacel",2021-10-18,2021,26.982,"5 pack – 1 dose syringe","cdc","adult"
"20764","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix.adult","boostrix",2021-10-18,2021,25.453,"10 pack – 1 dose vial","cdc","adult"
"20765","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix.adult","boostrix",2021-10-18,2021,26.156,"10 pack – 1 dose syringe","cdc","adult"
"20766","Varicella [5]","Merck","varivax.adult","varivax",2021-10-18,2021,94.385,"10 pack – 1 dose vial","cdc","adult"
"20767","Zoster Vaccine Recombinant, Adjuvanted","GlaxoSmithKline","shingrix.adult","shingrix",2021-10-18,2021,98.89,"1 pack – 1 dose vial","cdc","adult"
"20768","Zoster Vaccine Recombinant, Adjuvanted","GlaxoSmithKline","shingrix.adult","shingrix",2021-10-18,2021,102.221,"10 pack – 1 dose vial","cdc","adult"
"20769","DTaP [1]","Sanofi Pasteur","daptacel.ped","daptacel",2021-10-18,2021,32.88,"10 pack – 1 dose vial","private","ped"
"20770","DTaP [1]","GlaxoSmithKline","infanrix.ped","infanrix",2021-10-18,2021,26.309,"10 pack – 1 dose syringe","private","ped"
"20771","DTaP-IPV [2]","Sanofi Pasteur","quadracel.ped","quadracel",2021-10-18,2021,56.18,"10 pack – 1 dose vial","private","ped"
"20772","DTaP-IPV [2]","GlaxoSmithKline","kinrix.ped","kinrix",2021-10-18,2021,55.639,"10 pack – 1 dose syringe","private","ped"
"20773","DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix.ped","pediarix",2021-10-18,2021,90.045,"10 pack – 1 dose syringe","private","ped"
"20774","DTaP-IPV-HIB-HEPB [6]","Merck","vaxelis.ped","vaxelis",2021-10-18,2021,132.767,"10 pack – 1 dose vial","private","ped"
"20775","DTaP-IPV-HIB-HEPB [6]","Merck","vaxelis.ped","vaxelis",2021-10-18,2021,132.767,"10 pack – 1 dose syringe","private","ped"
"20776","e-IPV [5]","Sanofi Pasteur","ipol.ped","ipol",2021-10-18,2021,36.89,"1 pack – 10 dose vial","private","ped"
"20777","Hepatitis A Pediatric [5]","Merck","vaqta.ped","vaqta",2021-10-18,2021,34.597,"10 pack – 1 dose syringe","private","ped"
"20778","Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix.ped","havrix",2021-10-18,2021,34.847,"10 pack – 1 dose syringe","private","ped"
"20779","Hepatitis A-Hepatitis B 18 only [3]","GlaxoSmithKline","twinrix.ped","twinrix",2021-10-18,2021,112.354,"10 pack – 1 dose syringe","private","ped"
"20780","Hepatitis B [5]
Pediatric/Adolescent","GlaxoSmithKline","engerixb.ped","engerixb",2021-10-18,2021,25.351,"10 pack – 1 dose syringe","private","ped"
"20781","Hepatitis B [5]
Pediatric/Adolescent","Merck","recombivaxhb.ped","recombivaxhb",2021-10-18,2021,24.878,"10 pack – 1 dose vial","private","ped"
"20782","Hib [5]","Merck","pedvaxhib.ped","pedvaxhib",2021-10-18,2021,27.252,"10 pack – 1 dose vial","private","ped"
"20783","Hib [5]","Sanofi Pasteur","acthib.ped","acthib",2021-10-18,2021,17.63,"5 pack – 1 dose vial","private","ped"
"20784","Hib [5]","GlaxoSmithKline","hiberix.ped","hiberix",2021-10-18,2021,11.569,"10 pack – 1 dose vial","private","ped"
"20785","HPV – Human Papillomavirus 9-valent [5]","Merck","gardasil9.ped","gardasil9",2021-10-18,2021,239.29,"10 pack – 1 dose syringe","private","ped"
"20786","MENB – Meningococcal Group B [5]","Pfizer","trumenba.ped","trumenba",2021-10-18,2021,157.35,"10 pack – 1 dose syringe","private","ped"
"20787","MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero.ped","bexsero",2021-10-18,2021,191.745,"10 pack – 1 dose syringe","private","ped"
"20788","Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Sanofi Pasteur","menactra.ped","menactra",2021-10-18,2021,134.77,"5 pack – 1 dose vial","private","ped"
"20789","Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Sanofi Pasteur","menquadfi.ped","menquadfi",2021-10-18,2021,141.43,"5 pack – 1 dose vial","private","ped"
"20790","Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo.ped","menveo",2021-10-18,2021,140.006,"5 pack – 1 dose vial","private","ped"
"20791","Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii.ped","mmrii",2021-10-18,2021,82.499,"10 pack – 1 dose vial","private","ped"
"20792","MMR/Varicella [2]","Merck","proquad.ped","proquad",2021-10-18,2021,236.034,"10 pack – 1 dose vial","private","ped"
"20793","Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13.ped","prevnar13",2021-10-18,2021,211.86,"10 pack – 1 dose syringe","private","ped"
"20794","Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23.ped","pneumovax23",2021-10-18,2021,110.454,"10 pack – 1 dose syringe","private","ped"
"20795","Rotavirus, Live, Oral, Pentavalent [5]","Merck","rotateq.ped","rotateq",2021-10-18,2021,87.883,"10 pack – 1 dose tube","private","ped"
"20796","Rotavirus, Live, Oral, Pentavalent [5]","Merck","rotateq.ped","rotateq",2021-10-18,2021,87.882,"25 pack – 1 dose tube","private","ped"
"20797","Rotavirus, Live, Oral, Oral [5]","GlaxoSmithKline","rotarix.ped","rotarix",2021-10-18,2021,127.032,"10 pack – 1 dose vial","private","ped"
"20798","Tetanus and Diphtheria Toxoids [3]","Sanofi Pasteur","tenivac.ped","tenivac",2021-10-18,2021,36.14,"10 pack – 1 dose syringe","private","ped"
"20799","Tetanus and Diphtheria Toxoids [3]","Sanofi Pasteur","tenivac.ped","tenivac",2021-10-18,2021,36.14,"10 pack – 1 dose vial","private","ped"
"20800","Tetanus and Diphtheria Toxoids [3]","Grifols","tdvax.ped","tdvax",2021-10-18,2021,25.876,"10 pack – 1 dose vial","private","ped"
"20801","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix.ped","boostrix",2021-10-18,2021,43.561,"10 pack – 1 dose vial","private","ped"
"20802","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix.ped","boostrix",2021-10-18,2021,43.561,"10 pack – 1 dose syringe","private","ped"
"20803","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel.ped","adacel",2021-10-18,2021,48.14,"10 pack – 1 dose vial","private","ped"
"20804","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel.ped","adacel",2021-10-18,2021,48.14,"5 pack – 1 dose syringe","private","ped"
"20805","Varicella [5]","Merck","varivax.ped","varivax",2021-10-18,2021,142.474,"10 pack – 1 dose vial","private","ped"
"20806","DTaP [1]","Sanofi Pasteur","daptacel.ped","daptacel",2021-10-18,2021,19.202,"10 pack – 1 dose vial","cdc","ped"
"20807","DTaP [1]","GlaxoSmithKline","infanrix.ped","infanrix",2021-10-18,2021,19.84,"10 pack – 1 dose syringe","cdc","ped"
"20808","DTaP-IPV [2]","Sanofi Pasteur","quadracel.ped","quadracel",2021-10-18,2021,43.352,"10 pack – 1 dose vial","cdc","ped"
"20809","DTaP-IPV [2]","GlaxoSmithKline","kinrix.ped","kinrix",2021-10-18,2021,43.643,"10 pack – 1 dose syringe","cdc","ped"
"20810","DTaP-Hep B-IPV [4]","GlaxoSmithKline","pediarix.ped","pediarix",2021-10-18,2021,62.492,"10 pack – 1 dose syringe","cdc","ped"
"20811","DTaP-IP-HI [4]","Sanofi Pasteur","pentacel.ped","pentacel",2021-10-18,2021,63.384,"5 pack – 1 dose vial","cdc","ped"
"20812","DTaP-IPV-HIB-HEPB [6]","Merck","vaxelis.ped","vaxelis",2021-10-18,2021,91.59,"10 pack – 1 dose vial","cdc","ped"
"20813","DTaP-IPV-HIB-HEPB [6]","Merck","vaxelis.ped","vaxelis",2021-10-18,2021,91.59,"10 pack – 1 dose syringe","cdc","ped"
"20814","e-IPV [5]","Sanofi Pasteur","ipol.ped","ipol",2021-10-18,2021,14.06,"1 pack – 10 dose vial","cdc","ped"
"20815","Hepatitis A Pediatric [5]","Merck","vaqta.ped","vaqta",2021-10-18,2021,21.4,"10 pack – 1 dose syringe","cdc","ped"
"20816","Hepatitis A Pediatric [5]","GlaxoSmithKline","havrix.ped","havrix",2021-10-18,2021,21.724,"10 pack – 1 dose syringe","cdc","ped"
"20817","Hepatitis A-Hepatitis B 18 only [3]","GlaxoSmithKline","twinrix.ped","twinrix",2021-10-18,2021,65.135,"10 pack – 1 dose syringe","cdc","ped"
"20818","Hepatitis B [5]
Pediatric/Adolescent","GlaxoSmithKline","engerixb.ped","engerixb",2021-10-18,2021,15.673,"10 pack – 1 dose syringe","cdc","ped"
"20819","Hepatitis B [5]
Pediatric/Adolescent","Merck","recombivaxhb.ped","recombivaxhb",2021-10-18,2021,13,"10 pack – 1 dose vial","cdc","ped"
"20820","Hib [5]","Merck","pedvaxhib.ped","pedvaxhib",2021-10-18,2021,13.79,"10 pack – 1 dose vial","cdc","ped"
"20821","Hib [5]","Sanofi Pasteur","acthib.ped","acthib",2021-10-18,2021,10.02,"5 pack – 1 dose vial","cdc","ped"
"20822","Hib [5]","GlaxoSmithKline","hiberix.ped","hiberix",2021-10-18,2021,9.621,"10 pack – 1 dose vial","cdc","ped"
"20823","HPV – Human Papillomavirus 9-valent [5]","Merck","gardasil9.ped","gardasil9",2021-10-18,2021,196.32,"10 pack – 1 dose syringe","cdc","ped"
"20824","MENB – Meningococcal Group B [5]","Pfizer","trumenba.ped","trumenba",2021-10-18,2021,119.93,"10 pack – 1 dose syringe","cdc","ped"
"20825","MENB – Meningococcal Group B [5]","GlaxoSmithKline","bexsero.ped","bexsero",2021-10-18,2021,128.604,"10 pack – 1 dose syringe","cdc","ped"
"20826","Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Sanofi Pasteur","menactra.ped","menactra",2021-10-18,2021,100.05,"5 pack – 1 dose vial","cdc","ped"
"20827","Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","Sanofi Pasteur","menquadfi.ped","menquadfi",2021-10-18,2021,100.05,"5 pack – 1 dose vial","cdc","ped"
"20828","Meningococcal Conjugate (Groups A, C, Y and W-135) [5]","GlaxoSmithKline","menveo.ped","menveo",2021-10-18,2021,99.582,"5 pack – 1 dose vial","cdc","ped"
"20829","Measles, Mumps and Rubella (MMR) [1]","Merck","mmrii.ped","mmrii",2021-10-18,2021,22.11,"10 pack – 1 dose vial","cdc","ped"
"20830","MMR/Varicella [2]","Merck","proquad.ped","proquad",2021-10-18,2021,144.625,"10 pack – 1 dose vial","cdc","ped"
"20831","Pneumococcal
13-valent [5] (Pediatric)","Pfizer","prevnar13.ped","prevnar13",2021-10-18,2021,150.83,"10 pack – 1 dose syringe","cdc","ped"
"20832","Pneumococcal Polysaccharide (23 Valent)","Merck","pneumovax23.ped","pneumovax23",2021-10-18,2021,62.08,"10 pack – 1 dose syringe","cdc","ped"
"20833","Rotavirus, Live, Oral, Pentavalent [5]","Merck","rotateq.ped","rotateq",2021-10-18,2021,74.73,"10 pack – 1 dose tube","cdc","ped"
"20834","Rotavirus, Live, Oral, Pentavalent [5]","Merck","rotateq.ped","rotateq",2021-10-18,2021,74.73,"25 pack – 1 dose tube","cdc","ped"
"20835","Rotavirus, Live, Oral, Oral [5]","GlaxoSmithKline","rotarix.ped","rotarix",2021-10-18,2021,99.443,"10 pack – 1 dose vial","cdc","ped"
"20836","Tetanus and Diphtheria Toxoids [3]","Sanofi Pasteur","tenivac.ped","tenivac",2021-10-18,2021,21.77,"10 pack – 1 dose syringe","cdc","ped"
"20837","Tetanus and Diphtheria Toxoids [3]","Sanofi Pasteur","tenivac.ped","tenivac",2021-10-18,2021,21.77,"10 pack – 1 dose vial","cdc","ped"
"20838","Tetanus and Diphtheria Toxoids [3]","Grifols","tdvax.ped","tdvax",2021-10-18,2021,16.546,"10 pack – 1 dose vial","cdc","ped"
"20839","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix.ped","boostrix",2021-10-18,2021,34.067,"10 pack – 1 dose vial","cdc","ped"
"20840","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","GlaxoSmithKline","boostrix.ped","boostrix",2021-10-18,2021,34.067,"10 pack – 1 dose syringe","cdc","ped"
"20841","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel.ped","adacel",2021-10-18,2021,33.16,"10 pack – 1 dose vial","cdc","ped"
"20842","Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis [1]","Sanofi Pasteur","adacel.ped","adacel",2021-10-18,2021,33.16,"5 pack – 1 dose syringe","cdc","ped"
"20843","Varicella [5]","Merck","varivax.ped","varivax",2021-10-18,2021,115.77,"10 pack – 1 dose vial","cdc","ped"
"20844","Hepatitis A Adult [5]","Merck","vaqta.adult","vaqta",2022-01-01,2022,71.583,"10 pack – 1 dose syringe","private","adult"
"20845","Hepatitis A Adult [5]","GlaxoSmithKline","havrix.adult","havrix",2022-01-01,2022,73.751,"10 pack – 1 dose syringe","private","adult"
"20846","Hepatitis A-Hepatitis B Adult [3]","GlaxoSmithKline","twinrix.adult","twinrix",2022-01-01,2022,112.354,"10 pack – 1 dose syringe","private","adult"
"20847","Hepatitis B Adult [5]","Dynavax","heplisavb.adult","heplisavb",2022-01-01,2022,126.5,"5 pack – 1 dose syringe","private","adult"
"20848","Hepatitis B Adult [5]","GlaxoSmithKline","engerixb.adult","engerixb",2022-01-01,2022,61.86,"10 pack – 1 dose vial","private","adult"
"20849","Hepatitis B Adult [5]","GlaxoSmithKline","engerixb.adult","engerixb",2022-01-01,2022,61.86,"10 pack – 1 dose syringe","private","adult"
